toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,frame_hash
1313.01,303.824831,36.651807,303.313,303.824831,36.651807,856272338232827094
1314.01,317.7479,43.551895,285.36,317.7479,43.551895,-335591103519295045
1315.01,318.235161,46.26809,453.744,318.235161,46.26809,-8284968988432190991
1316.01,307.016647,39.87713,434.962,307.016647,39.87713,-8801940191598455856
1317.01,316.813885,40.167172,697.116,316.813885,40.167172,5086005196120561691
1318.01,318.724623,38.094232,343.728,318.724623,38.094232,890666246555714672
1319.01,318.627107,40.017017,73.6326,318.627107,40.017017,7557647804906023112
132.01,338.399662,-43.436872,163.678,338.399662,-43.436872,5528692829160329509
1320.01,319.32501,38.104855,340.289,319.32501,38.104855,5874407737468219608
1321.01,313.536475,37.789356,1139.32,313.536475,37.789356,-2569563379622293216
1322.01,323.527361,46.931774,713.725,323.527361,46.931774,-1158518185940070322
1323.01,329.385067,41.449509,301.421,329.385067,41.449509,3980362374737864256
1324.01,321.02381,46.384673,339.736,321.02381,46.384673,4255701849063296067
1325.01,322.92657,41.797465,52.4946,322.92657,41.797465,-3662527514943128468
1326.01,323.206851,39.072196,285.587,323.206851,39.072196,-4612430811379591247
1327.01,303.295223,36.725485,457.792,303.295223,36.725485,5492949980882603223
1328.01,315.110366,46.060449,397.905,315.110366,46.060449,-5779183685594582613
1329.01,327.480039,44.08006,398.627,327.480039,44.08006,2725163287127502996
133.01,354.397374,-58.955078,48.6326,354.397374,-58.955078,2151439664274629160
1330.01,315.540896,45.775741,,315.540896,45.775741,-4799678338609360948
1331.01,323.548627,50.481445,402.661,323.548627,50.481445,-4675465638336462396
1332.01,323.550356,50.481865,645.841,323.550356,50.481865,-8188201604440342187
1333.01,325.014536,48.406767,200.492,325.014536,48.406767,-205927100030677476
1334.01,302.220069,38.245221,1276.26,302.220069,38.245221,6153726902894864616
1335.01,301.564685,35.588396,624.639,301.564685,35.588396,-4712906589784584380
1336.01,303.017318,35.524628,524.29,303.017318,35.524628,-920318283067486459
1337.01,227.270329,-42.704966,427.678,227.270329,-42.704966,4057134746690214506
1338.01,92.133096,-59.540985,399.017,92.133096,-59.540985,-545083280715141891
1339.01,302.025625,66.850301,53.6089,302.025625,66.850301,-1888651442030512179
1339.02,302.025625,66.850301,53.6089,302.025625,66.850301,-2770085092221003995
1339.03,302.025625,66.850301,53.6089,302.025625,66.850301,9117023185702944099
134.01,350.028592,-60.065729,25.1496,350.028592,-60.065729,7917262293751244104
1340.01,260.36481,65.012281,208.687,260.36481,65.012281,-5015723387079879230
1341.01,301.559262,59.490771,236.568,301.559262,59.490771,-6376613055024488804
1342.01,300.488392,60.246367,,300.488392,60.246367,-4932630045529832945
1343.01,317.575459,48.464282,400.034,317.575459,48.464282,1710533933637372099
1344.01,264.961539,56.078974,121.182,264.961539,56.078974,7016938199401124465
1345.01,238.031812,74.406742,788.93,238.031812,74.406742,8806912256907749472
1346.01,256.622675,68.843303,115.45,256.622675,68.843303,-4244152326601955556
1346.02,256.622675,68.843303,115.45,256.622675,68.843303,3192623167209919935
1347.01,280.326681,70.290054,147.476,280.326681,70.290054,5414188366094136344
1347.02,280.326681,70.290054,147.476,280.326681,70.290054,7340961021698737693
1348.01,282.173361,70.840191,101.713,282.173361,70.840191,-4692586919693222161
1349.01,231.162129,67.464751,130.242,231.162129,67.464751,-3751935145213730450
135.01,7.328916,-76.304032,196.852,7.328916,-76.304032,7540708418715047880
1350.01,305.395161,56.462656,598.635,305.395161,56.462656,8324251020317763438
129.01,0.185606,-54.830823,61.7856,0.185606,-54.830823,1374342710596036758
1290.01,291.03231,49.040213,144.166,291.03231,49.040213,4594740409699099310
1291.01,245.818009,62.925121,428.123,245.818009,62.925121,6805706238772382962
1292.01,253.14033,57.97415,190.403,253.14033,57.97415,8855114417779703702
1293.01,230.310094,63.565285,239.983,230.310094,63.565285,-7770202498835461584
1294.01,223.092641,70.476557,332.648,223.092641,70.476557,3771163558238940112
1295.01,256.672203,67.871503,388.227,256.672203,67.871503,-7238143838771645918
1296.01,256.770639,70.238481,323.265,256.770639,70.238481,3187161154306741058
1297.01,195.821133,67.823436,283.32,195.821133,67.823436,2066246574330777428
1298.01,241.322901,70.19004,319.036,241.322901,70.19004,-7067401066879886896
1299.01,286.74788,71.7136,,286.74788,71.7136,-4590459022464130149
130.01,12.546778,-83.743767,57.5846,12.546778,-83.743767,-5396378951496662554
1300.01,216.523825,59.444274,321.376,216.523825,59.444274,-4036306381840794728
1301.01,275.862543,71.581748,90.8693,275.862543,71.581748,5002436864549299316
1301.02,275.862543,71.581748,90.8693,275.862543,71.581748,1212943966572477513
1302.01,264.378942,73.261193,339.455,264.378942,73.261193,-6566318150171449258
1303.01,301.717674,45.499227,387.708,301.717674,45.499227,5872892909080566646
1304.01,303.072972,44.495878,156.338,303.072972,44.495878,-8146939066129542875
1369.01,345.243825,42.549318,516.299,345.243825,42.549318,-4946906111090939749
137.01,101.297491,-66.238326,88.8838,101.297491,-66.238326,-7345137765788972608
1370.01,345.748458,44.564848,275.493,345.748458,44.564848,9011934286616047484
1371.01,331.117705,31.018767,302.295,331.117705,31.018767,8445202878437335271
1372.01,335.753569,30.572726,244.043,335.753569,30.572726,-8993313653032113833
1373.01,354.774092,42.465987,275.358,354.774092,42.465987,-9131454561761466992
1374.01,324.922517,46.220215,1013.56,324.922517,46.220215,1518812590282703203
1375.01,324.935562,41.950794,365.168,324.935562,41.950794,-768121742861479399
1376.01,325.787112,45.646806,240.012,325.787112,45.646806,-2784192565714700558
1377.01,326.305217,45.812547,4984.88,326.305217,45.812547,3040630728985028507
1378.01,339.785541,49.426562,547.399,339.785541,49.426562,3824995778158343102
1379.01,344.35978,53.140835,366.242,344.35978,53.140835,5257798972237927915
138.01,328.926018,-61.673257,128.488,328.926018,-61.673257,8552863352703569512
1380.01,316.446344,46.845151,305.674,316.446344,46.845151,-1547716143697197754
1381.01,318.784961,44.899679,737.108,318.784961,44.899679,2622168074990821521
1382.01,329.05345,55.740977,285.666,329.05345,55.740977,3419656609105276877
1383.01,347.757547,45.93369,178.003,347.757547,45.93369,4832236967757375356
1384.01,331.663464,55.686255,235.218,331.663464,55.686255,7623047221439091396
1385.01,333.245043,53.98452,324.346,333.245043,53.98452,-3829546001743292015
1386.01,334.504103,54.319045,146.858,334.504103,54.319045,-6484138977084564858
1387.01,341.518718,55.162935,239.688,341.518718,55.162935,4409110116888576075
1388.01,344.445363,38.674919,158.979,344.445363,38.674919,-7101581851697688767
1389.01,333.131944,31.364667,,333.131944,31.364667,-8185450179943386234
139.01,336.402414,-34.909713,42.4061,336.402414,-34.909713,8290848530357449488
1390.01,323.86462,51.323577,523.373,323.86462,51.323577,391516941408031688
1391.01,343.635061,54.161814,115.746,343.635061,54.161814,-529208842957102125
1392.01,322.892141,50.320713,594.193,322.892141,50.320713,5354078767754052988
1393.01,333.171245,52.900886,248.79,333.171245,52.900886,2805418553786228829
1394.01,340.395784,51.965285,195.022,340.395784,51.965285,-6749925979638140260
1395.01,321.283221,40.887821,279.953,321.283221,40.887821,-9155817548234560086
1396.01,337.8341,53.796052,102.931,337.8341,53.796052,-5949266114492157170
1397.01,338.452968,57.563539,194.993,338.452968,57.563539,-2933516483665008845
1398.01,341.386298,48.161556,648.398,341.386298,48.161556,-5740032335163237315
1399.01,341.970903,49.918072,252.396,341.970903,49.918072,-1558274491067351265
140.01,330.301777,-49.060077,337.105,330.301777,-49.060077,-6600473624626788673
1400.01,287.025089,66.290697,370.791,287.025089,66.290697,-3117393997133802999
1401.01,291.411851,69.11298,383.166,291.411851,69.11298,-8244863208140413528
1402.01,291.880247,68.014695,576.745,291.880247,68.014695,3156112055780439681
1403.01,332.287103,57.938972,482.603,332.287103,57.938972,-3814241227164231494
1404.01,292.196087,58.614764,247.074,292.196087,58.614764,2568699636801848162
1404.02,292.196087,58.614764,247.074,292.196087,58.614764,2370982932967170910
1405.01,315.669109,70.0803,,315.669109,70.0803,-6602885420812336578
1406.01,82.127963,-48.409067,414.23,82.127963,-48.409067,-3484633418689220888
1407.01,336.576123,-18.011665,80.8994,336.576123,-18.011665,4584516523443779408
1408.01,313.511047,72.580646,139.484,313.511047,72.580646,-1571846856323611162
1408.02,313.511047,72.580646,139.484,313.511047,72.580646,-4511240791206696027
1409.01,339.815915,33.889459,83.2324,339.815915,33.889459,-3783058046492984325
141.01,338.983717,-59.864829,48.0883,338.983717,-59.864829,6377813146303240346
1410.01,334.882849,42.560314,72.7512,334.882849,42.560314,7188071368796100415
1411.01,232.946047,47.055551,32.4778,232.946047,47.055551,-6751603057988849539
1412.01,233.065833,47.860746,81.0643,233.065833,47.860746,764084942662376266
1413.01,333.253171,37.627574,115.417,333.253171,37.627574,4813473250664494834
1414.01,351.579721,38.55294,460.951,351.579721,38.55294,-1999199564314889385
1415.01,219.037047,42.378458,112.152,219.037047,42.378458,8498702064122369867
1416.01,216.923489,41.952986,55.0135,216.923489,41.952986,-8041771964991501805
1351.01,286.746549,71.712195,125.308,286.746549,71.712195,761068388981659230
1352.01,334.738559,61.148988,315.0431,334.738559,61.148988,-4173628852195788827
1353.01,313.885156,46.502085,464.209,313.885156,46.502085,5081937097930461261
1354.01,312.179957,51.910696,245.776,312.179957,51.910696,-753487113173965361
1355.01,331.307643,66.775296,248.148,331.307643,66.775296,5628504627406811812
1356.01,311.19458,54.502161,4772.59,311.19458,54.502161,72375704596313788
1357.01,316.955806,50.500883,254.401,316.955806,50.500883,-8847609774426642642
1358.01,320.116115,61.12025,356.681,320.116115,61.12025,6035389846421263719
1359.01,310.038053,50.323742,335.203,310.038053,50.323742,-3958297353594748479
136.01,340.496204,-69.172108,14.8846,340.496204,-69.172108,-8744391118001777405
1360.01,315.166199,47.785991,533.615,315.166199,47.785991,-3435291597345635417
1361.01,320.829517,52.8147,339.994,320.829517,52.8147,-6686590438142297851
1362.01,335.300845,59.560814,975.533,335.300845,59.560814,-3592216948135047563
1363.01,291.469121,61.776068,615.12,291.469121,61.776068,583678539622874867
1364.01,293.44357,53.464527,595.288,293.44357,53.464527,-1437775422843024411
1365.01,317.729186,72.615356,244.318,317.729186,72.615356,4548016825463347725
1366.01,337.686813,40.003763,118.59,337.686813,40.003763,3361963432013321560
1367.01,343.953614,39.645117,195.858,343.953614,39.645117,-801942962205257258
1368.01,317.966114,43.592849,158.181,317.966114,43.592849,-5626227512685168507
1432.01,329.401792,36.321404,95.1757,329.401792,36.321404,6136685840709944790
1433.01,305.538257,36.064784,67.9631,305.538257,36.064784,3702480109232314983
1434.01,176.380591,65.541314,37.7873,176.380591,65.541314,-6537743692048834141
1435.01,203.537946,67.62123,92.8659,203.537946,67.62123,-4241119616488508457
1436.01,215.602155,55.334259,131.601,215.602155,55.334259,7129098371943327430
1437.01,256.138751,56.842549,103.297,256.138751,56.842549,-94298607705326151
1438.01,280.923784,74.937833,110.513,280.923784,74.937833,-2859395417302645584
1438.02,280.923784,74.937833,110.513,280.923784,74.937833,-1314743665249908475
1439.01,241.763937,67.87764,230.306,241.763937,67.87764,-3189225751807560960
144.01,84.29928,-80.464604,18.2702,84.29928,-80.464604,-8916211294633432617
1440.01,283.794562,64.53137,237.152,283.794562,64.53137,-5808657238615247732
1440.02,283.794562,64.53137,237.152,283.794562,64.53137,5075690510379311345
1441.01,305.412906,58.140828,141.133,305.412906,58.140828,7818659382558406095
1442.01,287.292101,74.174276,41.1659,287.292101,74.174276,6800584342477617848
1443.01,297.398678,76.139178,85.8034,297.398678,76.139178,-275264772588621506
1444.01,305.474925,70.943705,125.463,305.474925,70.943705,-8808490941299898104
1445.01,292.76774,71.497358,215.246,292.76774,71.497358,-7185815869768159005
1445.02,292.76774,71.497358,215.246,292.76774,71.497358,3033818547114978456
1446.01,302.001457,51.361796,133.863,302.001457,51.361796,-3569526570132740323
1446.02,302.001457,51.361796,133.863,302.001457,51.361796,-6115851903161634300
1447.01,201.336817,75.982713,309.2709,201.336817,75.982713,-7158423243092286875
1448.01,316.324003,57.771095,73.3345,316.324003,57.771095,7874391364979194513
1449.01,300.708664,39.668371,56.3228,300.708664,39.668371,7086491237697422591
1449.02,300.708664,39.668371,56.3228,300.708664,39.668371,5984616899277749412
145.01,333.174716,-55.978803,438.421,333.174716,-55.978803,-3781052811110993449
1450.01,286.854063,59.086625,22.4467,286.854063,59.086625,-4821431396664536513
1451.01,186.524282,61.258929,91.9362,186.524282,61.258929,8513045128489153433
1452.01,290.173974,73.195108,30.5212,290.173974,73.195108,372286026051242210
1453.01,258.22327,57.197778,78.7415,258.22327,57.197778,-3743817327939505432
1453.02,258.22327,57.197778,78.7415,258.22327,57.197778,4115852286685797135
1454.01,300.842307,53.294181,289.372,300.842307,53.294181,-1911185401519570621
1455.01,308.670288,66.440384,245.692,308.670288,66.440384,-119670128455820582
1456.01,306.741134,33.744388,80.6665,306.741134,33.744388,1175443713601581044
1457.01,354.836651,45.719851,41.2482,354.836651,45.719851,-257586735885406170
1417.01,335.825303,35.03492,151.528,335.825303,35.03492,-7063346337282105164
1418.01,254.958579,58.462633,161.067,254.958579,58.462633,-321600996965291349
1419.01,206.094014,48.028565,134.554,206.094014,48.028565,-3529683661442654984
142.01,4.60586,-62.847875,320.237,4.60586,-62.847875,-8597353405663915711
1420.01,322.941809,66.349005,201.918,322.941809,66.349005,5157549971783667345
1421.01,332.630396,57.282437,74.2281,332.630396,57.282437,-7437871941402216356
1422.01,354.240829,39.639279,155.141,354.240829,39.639279,6189723059071134757
1423.01,344.609651,39.658712,112.383,344.609651,39.658712,7925884247924356056
1424.01,344.907267,36.517666,86.8203,344.907267,36.517666,7949259438800625477
1425.01,329.091358,68.998035,153.904,329.091358,68.998035,2604617624536129557
1426.01,339.03342,37.841042,129.284,339.03342,37.841042,-2963131329660974737
1427.01,346.517442,43.898633,72.6157,346.517442,43.898633,6872806373689025160
1428.01,287.050161,55.303691,504.976,287.050161,55.303691,-1736080554843036641
1429.01,295.101088,40.986723,435.255,295.101088,40.986723,-8033548232381205587
143.01,328.767739,-22.6126,298.109,328.767739,-22.6126,545049378299404700
1430.01,300.615453,53.377442,41.1706,300.615453,53.377442,-2376349446931136953
1431.01,316.203692,55.588022,148.925,316.203692,55.588022,-3734212996550974023
1470.01,10.089143,61.213387,51.9503,10.089143,61.213387,-4153603288659649913
1471.01,30.905006,21.281327,67.5478,30.905006,21.281327,-7651661997380916162
1471.02,30.905006,21.281327,67.5478,30.905006,21.281327,6680668456062959078
1472.01,14.114261,48.637517,121.84,14.114261,48.637517,-6398560552423698564
1473.01,15.598144,37.185439,67.6203,15.598144,37.185439,-9065502560891374280
1474.01,349.289072,70.190576,83.8106,349.289072,70.190576,-5505304860586916242
1475.01,357.001275,49.790533,294.237,357.001275,49.790533,-2311867290252428421
1476.01,0.362099,39.383795,268.43,0.362099,39.383795,-6999168132341459436
1477.01,9.458744,51.288778,370.284,9.458744,51.288778,-3487760196646193448
1478.01,126.433743,-13.559548,152.892,126.433743,-13.559548,-3887408969330283046
1479.01,288.818098,57.760569,531.96,288.818098,57.760569,-2336761983413323650
148.01,338.320803,-38.159828,395.257,338.320803,-38.159828,9028531404750157920
1480.01,332.613639,63.55055,893.093,332.613639,63.55055,3625127109176602711
1481.01,336.705071,52.227842,1026.12,336.705071,52.227842,1228704480368593996
1482.01,345.994881,52.562695,318.277,345.994881,52.562695,5939522134326575865
1483.01,338.435039,52.636337,209.69,338.435039,52.636337,8192049712729811211
1484.01,343.156204,48.55001,368.134,343.156204,48.55001,-5999599051249280970
1485.01,285.937105,59.164074,386.266,285.937105,59.164074,7181284354190693297
1486.01,281.197877,62.685644,44.3531,281.197877,62.685644,-2488751425716864654
1487.01,255.565408,64.600893,110.923,255.565408,64.600893,-3104714838284398782
1488.01,261.921033,57.510557,160.832,261.921033,57.510557,-809487865181265927
1489.01,261.199848,61.423521,411.532,261.199848,61.423521,-8861707602973417236
149.01,76.635176,-80.768009,380.81,76.635176,-80.768009,6377128299573223657
1490.01,13.017676,36.393013,247.112,13.017676,36.393013,7798861006121454636
1491.01,14.652947,34.148042,204.881,14.652947,34.148042,2765390488597963028
1492.01,1.887805,32.43753,163.083,1.887805,32.43753,-4637951379359123876
1493.01,17.47474,25.681649,371.414,17.47474,25.681649,-2302119473447146320
1494.01,18.995312,21.616906,278.514,18.995312,21.616906,-3871022407424285437
1495.01,334.981312,53.662497,1610.79,334.981312,53.662497,6454460355585015313
1496.01,327.275942,53.293768,78.3164,327.275942,53.293768,-7216667209226441234
1497.01,343.233217,59.850951,405.174,343.233217,59.850951,172405278890473318
